weather_file,pp,flag_for_weather_data,solar_radiation,maximum_temperature,minimum_temperature,temp_average_daily,rain_snow_fall,vapor_pressure,wind_speed_daily
AMES8WSW1987011987365,1987-08-19,,12.60,24.40,12.20,18.30,0.00,1.42,90.10
AMES8WSW1987011987365,1987-08-20,,12.20,25.00,12.20,18.60,0.00,1.42,154.10
AMES8WSW1987011987365,1987-08-21,,23.00,32.80,18.30,25.55,1.80,2.10,253.50
AMES8WSW1987011987365,1987-08-22,,7.90,32.20,15.00,23.60,0.00,1.71,205.10
AMES8WSW1987011987365,1987-08-23,,24.00,20.60,9.40,15.00,0.00,1.18,124.90
AMES8WSW1987011987365,1987-08-24,,9.20,21.10,10.00,15.55,0.00,1.23,223.50
AMES8WSW1987011987365,1987-08-25,,1.70,16.70,10.60,13.65,61.20,1.28,275.60
AMES8WSW1987011987365,1987-08-26,,3.50,16.70,12.20,14.45,70.90,1.42,298.80
AMES8WSW1987011987365,1987-08-27,,10.50,20.60,13.90,17.25,0.00,1.59,179.80
AMES8WSW1987011987365,1987-08-28,,17.20,20.60,11.10,15.85,0.00,1.32,128.40
AMES8WSW1987011987365,1987-08-29,,22.40,28.30,9.40,18.85,0.00,1.18,333.50
AMES8WSW1987011987365,1987-08-30,,21.50,27.80,14.40,21.10,5.60,1.64,276.60
AMES8WSW1987011987365,1987-08-31,,23.30,21.10,9.40,15.25,0.00,1.18,149.80
AMES8WSW1987011987365,1987-09-01,,17.90,26.10,11.70,18.90,0.00,1.38,178.70
AMES8WSW1987011987365,1987-09-02,,21.80,26.10,10.60,18.35,0.00,1.28,111.40
AMES8WSW1987011987365,1987-09-03,,21.70,23.90,10.00,16.95,0.00,1.23,390.50
AMES8WSW1987011987365,1987-09-04,,20.30,30.60,13.90,22.25,0.00,1.59,308.10
AMES8WSW1987011987365,1987-09-05,,15.40,30.00,17.20,23.60,0.00,1.96,188.40
AMES8WSW1987011987365,1987-09-06,,12.50,30.00,15.60,22.80,3.30,1.77,139.10
AMES8WSW1987011987365,1987-09-07,,13.60,26.70,13.90,20.30,9.40,1.59,98.80
AMES8WSW1987011987365,1987-09-08,,21.80,21.70,12.80,17.25,0.00,1.48,165.00
AMES8WSW1987011987365,1987-09-09,,12.80,22.80,8.30,15.55,0.00,1.10,209.80
AMES8WSW1987011987365,1987-09-10,,18.40,23.90,13.30,18.60,0.80,1.53,187.90
AMES8WSW1987011987365,1987-09-11,,19.70,23.30,11.70,17.50,0.00,1.38,209.20
AMES8WSW1987011987365,1987-09-12,,16.30,20.60,7.80,14.20,0.00,1.06,222.00
AMES8WSW1987011987365,1987-09-13,,18.70,22.20,9.40,15.80,2.30,1.18,207.00
AMES8WSW1987011987365,1987-09-14,,14.70,26.70,12.20,19.45,0.00,1.42,298.60
AMES8WSW1987011987365,1987-09-15,,3.80,26.10,13.90,20.00,20.80,1.59,305.60
AMES8WSW1987011987365,1987-09-16,,10.60,22.20,15.60,18.90,8.90,1.77,192.90
AMES8WSW1987011987365,1987-09-17,,11.30,23.90,13.90,18.90,0.00,1.59,324.40
AMES8WSW1987011987365,1987-09-18,,14.70,22.20,12.80,17.50,0.00,1.48,242.70
AMES8WSW1987011987365,1987-09-19,,7.70,21.10,6.70,13.90,0.80,0.98,294.00
AMES8WSW1987011987365,1987-09-20,,13.60,18.90,7.20,13.05,1.30,1.02,295.60
AMES8WSW1987011987365,1987-09-21,,16.50,18.90,8.90,13.90,0.00,1.14,253.10
AMES8WSW1987011987365,1987-09-22,,12.90,19.40,8.30,13.85,0.00,1.10,153.00
AMES8WSW1987011987365,1987-09-23,,19.00,26.70,6.70,16.70,0.00,0.98,166.20
AMES8WSW1987011987365,1987-09-24,,18.40,26.10,10.60,18.35,0.00,1.28,165.60
AMES8WSW1987011987365,1987-09-25,,18.10,25.00,7.20,16.10,0.00,1.02,193.90
AMES8WSW1987011987365,1987-09-26,,17.30,28.30,10.00,19.15,0.00,1.23,282.30
AMES8WSW1987011987365,1987-09-27,,15.40,28.90,13.90,21.40,0.00,1.59,314.60
AMES8WSW1987011987365,1987-09-28,,11.00,28.30,13.90,21.10,5.10,1.59,246.30
AMES8WSW1987011987365,1987-09-29,,17.70,22.80,11.70,17.25,0.00,1.38,242.40
AMES8WSW1987011987365,1987-09-30,,17.40,21.10,7.20,14.15,0.00,1.02,160.40
AMES8WSW1987011987365,1987-10-01,,16.80,28.30,5.60,16.95,0.00,0.91,352.70
AMES8WSW1987011987365,1987-10-02,,17.30,26.70,4.40,15.55,0.00,0.84,296.30
AMES8WSW1987011987365,1987-10-03,,17.40,17.20,-2.20,7.50,0.00,0.52,166.90
AMES8WSW1987011987365,1987-10-04,,16.60,25.00,4.40,14.70,0.00,0.84,255.20
AMES8WSW1987011987365,1987-10-05,,13.30,22.20,11.10,16.65,0.00,1.32,358.60
AMES8WSW1987011987365,1987-10-06,,15.30,16.10,5.00,10.55,0.00,0.87,307.70
AMES8WSW1987011987365,1987-10-07,,16.80,12.20,-1.10,5.55,0.00,0.56,168.70
AMES8WSW1987011987365,1987-10-08,,14.10,17.80,-1.70,8.05,0.00,0.54,231.60
AMES8WSW1987011987365,1987-10-09,,5.90,16.10,2.80,9.45,0.00,0.75,224.70
AMES8WSW1987011987365,1987-10-10,,8.80,7.20,0.00,3.60,0.00,0.61,165.00
AMES8WSW1987011987365,1987-10-11,,15.90,11.10,-7.20,1.95,0.00,0.36,151.40
AMES8WSW1987011987365,1987-10-12,,15.10,20.00,-3.30,8.35,0.00,0.48,110.50
AMES8WSW1987011987365,1987-10-13,,13.40,23.30,0.60,11.95,0.00,0.64,217.00
AMES8WSW1987011987365,1987-10-14,,2.90,20.00,10.00,15.00,0.50,1.23,121.50
AMES8WSW1987011987365,1987-10-15,,8.20,21.70,8.30,15.00,0.00,1.10,215.80
AMES8WSW1987011987365,1987-10-16,,2.60,17.20,8.30,12.75,23.40,1.10,199.80
AMES8WSW1987011987365,1987-10-17,,14.50,15.00,3.30,9.15,0.00,0.77,255.00
AMES8WSW1987011987365,1987-10-18,,10.50,15.00,3.90,9.45,0.00,0.81,198.00
AMES8WSW1987011987365,1987-10-19,,7.90,12.20,0.00,6.10,0.00,0.61,78.30
AMES8WSW1987011987365,1987-10-20,,6.70,11.10,-0.60,5.25,0.00,0.58,274.90
AMES8WSW1987011987365,1987-10-21,,13.90,7.80,-3.30,2.25,0.00,0.48,210.20
AMES8WSW1987011987365,1987-10-22,,12.80,13.30,2.80,8.05,0.00,0.75,253.00
AMES8WSW1987011987365,1987-10-23,,10.90,11.70,-3.90,3.90,0.00,0.46,99.70
AMES8WSW1987011987365,1987-10-24,,13.80,11.10,-0.60,5.25,1.30,0.58,215.20
AMES8WSW1987011987365,1987-10-25,,9.00,9.40,-3.90,2.75,0.00,0.46,163.50
AMES8WSW1987011987365,1987-10-26,,2.70,11.10,4.40,7.75,1.80,0.84,201.20
AMES8WSW1987011987365,1987-10-27,,11.20,11.10,0.60,5.85,0.00,0.64,236.70
AMES8WSW1987011987365,1987-10-28,,11.50,13.90,-3.30,5.30,0.00,0.48,123.10
AMES8WSW1987011987365,1987-10-29,,11.90,18.30,0.60,9.45,0.00,0.64,155.30
AMES8WSW1987011987365,1987-10-30,,11.50,22.20,3.30,12.75,0.00,0.77,156.90
AMES8WSW1987011987365,1987-10-31,,2.00,20.60,6.10,13.35,1.80,0.94,255.40
AMES8WSW1987011987365,1987-11-01,,3.80,16.70,9.40,13.05,4.30,1.18,104.90
AMES8WSW1987011987365,1987-11-02,,4.90,20.00,13.90,16.95,0.50,1.59,224.70
AMES8WSW1987011987365,1987-11-03,,10.80,20.60,13.30,16.95,0.00,1.53,290.80
AMES8WSW1987011987365,1987-11-04,,11.20,16.70,7.20,11.95,0.00,1.02,180.60
AMES8WSW1987011987365,1987-11-05,,11.30,12.80,-1.70,5.55,0.00,0.54,161.20
AMES8WSW1987011987365,1987-11-06,,7.60,16.10,4.40,10.25,0.00,0.84,201.90
AMES8WSW1987011987365,1987-11-07,,3.90,13.90,2.20,8.05,8.90,0.72,189.70
AMES8WSW1987011987365,1987-11-08,,2.10,13.90,2.80,8.35,0.00,0.75,236.70
AMES8WSW1987011987365,1987-11-09,,11.00,5.00,-3.90,0.55,0.00,0.46,194.10
AMES8WSW1987011987365,1987-11-10,,10.40,6.10,-5.60,0.25,0.00,0.40,84.30
AMES8WSW1987011987365,1987-11-11,,10.30,11.10,-6.10,2.50,0.00,0.39,266.60
AMES8WSW1987011987365,1987-11-12,,9.00,16.70,-1.70,7.50,0.00,0.54,187.50
AMES8WSW1987011987365,1987-11-13,,3.00,13.30,2.20,7.75,0.00,0.72,102.20
AMES8WSW1987011987365,1987-11-14,,9.20,16.70,-0.60,8.05,0.00,0.58,189.20
AMES8WSW1987011987365,1987-11-15,,2.10,15.00,8.30,11.65,8.10,1.10,246.90
AMES8WSW1987011987365,1987-11-16,,2.60,13.30,10.00,11.65,9.40,1.23,239.60
AMES8WSW1987011987365,1987-11-17,,2.20,10.60,0.00,5.30,6.90,0.61,340.90
AMES8WSW1987011987365,1987-11-18,,9.70,7.20,-3.90,1.65,0.00,0.46,274.90
AMES8WSW1987011987365,1987-11-19,,8.60,7.80,0.60,4.20,0.00,0.64,344.50
AMES8WSW1987011987365,1987-11-20,,10.00,5.60,-8.30,-1.35,0.00,0.33,176.70
AMES8WSW1987011987365,1987-11-21,,9.20,8.90,-7.80,0.55,0.00,0.34,283.60
AMES8WSW1987011987365,1987-11-22,,6.70,12.80,-1.70,5.55,0.00,0.54,237.60
AMES8WSW1987011987365,1987-11-23,,3.20,10.00,-1.10,4.45,0.00,0.56,247.20
AMES8WSW1987011987365,1987-11-24,,3.10,3.30,-3.90,-0.30,0.00,0.46,193.30
AMES8WSW1987011987365,1987-11-25,,2.80,3.90,0.00,1.95,0.00,0.61,250.60
AMES8WSW1987011987365,1987-11-26,,0.90,3.90,1.10,2.50,0.00,0.66,262.90
AMES8WSW1987011987365,1987-11-27,,0.90,2.20,0.00,1.10,0.00,0.61,296.90
AMES8WSW1987011987365,1987-11-28,,0.50,2.20,-0.60,0.80,26.40,0.58,288.60
AMES8WSW1987011987365,1987-11-29,,1.50,2.80,-0.60,1.10,1.30,0.58,221.80
AMES8WSW1987011987365,1987-11-30,,1.50,0.60,-2.80,-1.10,0.00,0.50,356.90
AMES8WSW1987011987365,1987-12-01,,1.60,-1.70,-3.30,-2.50,0.00,0.48,262.80
AMES8WSW1987011987365,1987-12-02,,3.90,2.20,-6.10,-1.95,0.00,0.39,169.30
AMES8WSW1987011987365,1987-12-03,,3.40,0.60,-2.80,-1.10,0.00,0.50,310.40
AMES8WSW1987011987365,1987-12-04,,8.00,1.10,-9.40,-4.15,0.00,0.30,141.80
AMES8WSW1987011987365,1987-12-05,,6.60,3.30,-6.10,-1.40,0.00,0.39,231.50
AMES8WSW1987011987365,1987-12-06,,0.60,1.70,-0.60,0.55,0.00,0.58,233.80
AMES8WSW1987011987365,1987-12-07,,1.20,1.70,-0.60,0.55,0.00,0.58,162.10
AMES8WSW1987011987365,1987-12-08,,0.90,8.90,1.10,5.00,3.60,0.66,180.10
AMES8WSW1987011987365,1987-12-09,,7.70,8.90,1.10,5.00,2.80,0.66,267.20
AMES8WSW1987011987365,1987-12-10,,7.20,9.40,-5.60,1.90,0.00,0.40,242.30
AMES8WSW1987011987365,1987-12-11,,7.90,8.30,1.70,5.00,1.30,0.69,351.60
AMES8WSW1987011987365,1987-12-12,,3.70,5.60,-0.60,2.50,0.00,0.58,396.20
AMES8WSW1987011987365,1987-12-13,,5.90,3.30,-1.70,0.80,0.00,0.54,222.50
AMES8WSW1987011987365,1987-12-14,,4.00,0.60,-5.60,-2.50,0.00,0.40,294.00
AMES8WSW1987011987365,1987-12-15,,7.10,-4.40,-7.20,-5.80,7.60,0.36,452.40
AMES8WSW1987011987365,1987-12-16,,8.00,-5.00,-11.70,-8.35,0.00,0.25,238.40
AMES8WSW1987011987365,1987-12-17,,7.20,-4.40,-15.00,-9.70,0.00,0.19,181.00
AMES8WSW1987011987365,1987-12-18,,2.30,1.70,-7.80,-3.05,0.00,0.34,263.00
AMES8WSW1987011987365,1987-12-19,,0.80,1.10,-0.60,0.25,1.50,0.58,195.00
AMES8WSW1987011987365,1987-12-20,,7.20,1.70,-5.60,-1.95,3.00,0.40,296.90
AMES8WSW1987011987365,1987-12-21,,7.10,3.30,-8.90,-2.80,0.00,0.31,303.40
AMES8WSW1987011987365,1987-12-22,,7.90,3.90,-2.80,0.55,0.00,0.50,193.20
AMES8WSW1987011987365,1987-12-23,,5.20,3.30,-2.20,0.55,0.00,0.52,291.10
AMES8WSW1987011987365,1987-12-24,,1.30,2.20,-3.90,-0.85,2.80,0.46,252.00
AMES8WSW1987011987365,1987-12-25,,3.20,-2.80,-10.00,-6.40,0.00,0.29,285.30
AMES8WSW1987011987365,1987-12-26,,7.40,-0.60,-12.80,-6.70,0.00,0.23,111.10
AMES8WSW1987011987365,1987-12-27,,1.80,-0.60,-7.80,-4.20,8.90,0.34,300.70
AMES8WSW1987011987365,1987-12-28,,2.80,-1.10,-3.90,-2.50,4.80,0.46,409.00
AMES8WSW1987011987365,1987-12-29,,2.70,-3.30,-9.40,-6.35,0.00,0.30,264.70
AMES8WSW1987011987365,1987-12-30,,3.40,2.20,-7.20,-2.50,0.00,0.36,500.50
AMES8WSW1987011987365,1987-12-31,,7.80,1.70,-14.40,-6.35,0.00,0.20,422.80
AMES8WSW1988011988366,1988-01-01,,8.40,-8.90,-20.00,-14.45,0.00,0.12,199.30
AMES8WSW1988011988366,1988-01-02,,8.40,-2.20,-17.80,-10.00,0.00,0.15,244.00
AMES8WSW1988011988366,1988-01-03,,7.90,-3.90,-11.70,-7.80,0.00,0.25,312.50
AMES8WSW1988011988366,1988-01-04,,7.40,-8.30,-21.10,-14.70,0.00,0.11,490.90
AMES8WSW1988011988366,1988-01-05,,8.80,-18.90,-25.00,-21.95,0.00,0.08,228.70
AMES8WSW1988011988366,1988-01-06,,7.70,-18.90,-26.70,-22.80,0.00,0.07,140.60
AMES8WSW1988011988366,1988-01-07,,7.80,-10.60,-22.20,-16.40,0.00,0.10,174.00
AMES8WSW1988011988366,1988-01-08,,8.70,-12.20,-18.30,-15.25,0.00,0.14,254.90
AMES8WSW1988011988366,1988-01-09,,8.70,-14.40,-23.30,-18.85,0.00,0.09,129.70
AMES8WSW1988011988366,1988-01-10,,8.90,-6.10,-22.20,-14.15,0.00,0.10,390.50
AMES8WSW1988011988366,1988-01-11,,3.20,-1.10,-7.80,-4.45,0.00,0.34,380.90
AMES8WSW1988011988366,1988-01-12,,5.90,1.10,-13.30,-6.10,0.00,0.22,598.90
AMES8WSW1988011988366,1988-01-13,,8.20,-10.00,-22.20,-16.10,0.00,0.10,165.40
AMES8WSW1988011988366,1988-01-14,,5.40,-0.60,-17.20,-8.90,0.00,0.16,293.70
AMES8WSW1988011988366,1988-01-15,,8.40,3.90,-9.40,-2.75,0.00,0.30,256.30
AMES8WSW1988011988366,1988-01-16,,6.20,4.40,0.60,2.50,0.00,0.64,294.20
AMES8WSW1988011988366,1988-01-17,,3.80,2.80,-2.80,0.00,0.00,0.50,93.90
AMES8WSW1988011988366,1988-01-18,,2.10,-0.60,-2.20,-1.40,0.00,0.52,191.00
AMES8WSW1988011988366,1988-01-19,,0.60,1.10,-1.70,-0.30,7.60,0.54,374.60
AMES8WSW1988011988366,1988-01-20,,6.00,0.60,-8.30,-3.85,0.00,0.33,456.80
AMES8WSW1988011988366,1988-01-21,,4.60,-5.60,-10.00,-7.80,0.00,0.29,191.30
AMES8WSW1988011988366,1988-01-22,,3.70,-2.20,-11.70,-6.95,0.00,0.25,311.60
AMES8WSW1988011988366,1988-01-23,,2.80,0.60,-12.80,-6.10,1.80,0.23,336.50
AMES8WSW1988011988366,1988-01-24,,5.50,0.60,-16.10,-7.75,0.00,0.17,376.10
AMES8WSW1988011988366,1988-01-25,,9.10,0.00,-21.10,-10.55,0.00,0.11,453.90
AMES8WSW1988011988366,1988-01-26,,10.00,-11.10,-23.30,-17.20,0.00,0.09,179.50
AMES8WSW1988011988366,1988-01-27,,5.90,-1.10,-14.40,-7.75,0.00,0.20,133.30
AMES8WSW1988011988366,1988-01-28,,10.10,1.70,-9.40,-3.85,0.00,0.30,232.10
AMES8WSW1988011988366,1988-01-29,,7.70,9.40,-3.90,2.75,0.00,0.46,329.00
AMES8WSW1988011988366,1988-01-30,,3.30,11.10,3.90,7.50,0.00,0.81,263.20
AMES8WSW1988011988366,1988-01-31,,6.90,7.80,-9.40,-0.80,0.00,0.30,360.60
AMES8WSW1988011988366,1988-02-01,,3.30,-8.30,-16.70,-12.50,0.00,0.17,424.00
AMES8WSW1988011988366,1988-02-02,,9.40,-7.80,-20.00,-13.90,0.00,0.12,189.90
AMES8WSW1988011988366,1988-02-03,,2.30,-7.80,-11.70,-9.75,0.00,0.25,244.10
AMES8WSW1988011988366,1988-02-04,,8.10,-10.60,-17.20,-13.90,0.50,0.16,234.30
AMES8WSW1988011988366,1988-02-05,,12.00,-13.90,-23.30,-18.60,0.00,0.09,367.50
AMES8WSW1988011988366,1988-02-06,,11.60,-8.30,-20.60,-14.45,0.00,0.12,372.10
AMES8WSW1988011988366,1988-02-07,,11.30,-6.10,-9.40,-7.75,0.00,0.30,318.40
AMES8WSW1988011988366,1988-02-08,,7.80,1.10,-12.20,-5.55,0.50,0.24,294.50
AMES8WSW1988011988366,1988-02-09,,9.70,1.70,-15.60,-6.95,0.00,0.18,229.30
AMES8WSW1988011988366,1988-02-10,,8.50,-6.70,-18.30,-12.50,4.30,0.14,423.20
AMES8WSW1988011988366,1988-02-11,,13.60,-17.20,-27.20,-22.20,0.00,0.07,315.20
AMES8WSW1988011988366,1988-02-12,,10.50,-12.80,-28.30,-20.55,0.50,0.06,140.60
AMES8WSW1988011988366,1988-02-13,,7.60,-3.90,-11.10,-7.50,0.00,0.26,257.50
AMES8WSW1988011988366,1988-02-14,,4.90,-1.70,-6.10,-3.90,0.00,0.39,404.00
AMES8WSW1988011988366,1988-02-15,,13.90,-5.00,-17.80,-11.40,0.00,0.15,290.80
AMES8WSW1988011988366,1988-02-16,,12.30,5.00,-10.60,-2.80,0.00,0.27,165.40
AMES8WSW1988011988366,1988-02-17,,13.00,6.10,-5.60,0.25,0.00,0.40,131.80
AMES8WSW1988011988366,1988-02-18,,13.20,7.80,-2.20,2.80,0.00,0.52,235.90
AMES8WSW1988011988366,1988-02-19,,5.80,5.60,-2.20,1.70,0.00,0.52,262.50
AMES8WSW1988011988366,1988-02-20,,14.60,2.80,-9.40,-3.30,0.00,0.30,340.20
AMES8WSW1988011988366,1988-02-21,,5.90,5.60,-9.40,-1.90,0.00,0.30,298.50
AMES8WSW1988011988366,1988-02-22,,9.70,8.30,3.30,5.80,0.00,0.77,344.80
AMES8WSW1988011988366,1988-02-23,,12.90,3.90,-6.70,-1.40,0.00,0.37,371.80
AMES8WSW1988011988366,1988-02-24,,15.10,-1.10,-7.20,-4.15,0.00,0.36,333.50
AMES8WSW1988011988366,1988-02-25,,15.10,3.90,-12.80,-4.45,0.00,0.23,191.50
AMES8WSW1988011988366,1988-02-26,,14.70,15.60,-1.70,6.95,0.00,0.54,290.70
AMES8WSW1988011988366,1988-02-27,,15.00,8.90,-2.20,3.35,0.00,0.52,160.10
AMES8WSW1988011988366,1988-02-28,,14.10,7.80,5.00,6.40,0.00,0.87,327.90
AMES8WSW1988011988366,1988-02-29,,13.70,15.00,-2.80,6.10,0.00,0.50,177.10
AMES8WSW1988011988366,1988-03-01,,13.70,15.00,-2.80,6.10,0.00,0.50,320.00
AMES8WSW1988011988366,1988-03-02,,9.20,13.30,-3.30,5.00,0.00,0.48,318.50
AMES8WSW1988011988366,1988-03-03,,15.30,1.70,-6.70,-2.50,0.00,0.37,278.30
AMES8WSW1988011988366,1988-03-04,,16.20,3.90,-6.70,-1.40,0.00,0.37,139.60
AMES8WSW1988011988366,1988-03-05,,15.80,7.80,-5.00,1.40,0.00,0.42,156.40
AMES8WSW1988011988366,1988-03-06,,16.50,14.40,-4.40,5.00,0.00,0.44,241.00
AMES8WSW1988011988366,1988-03-07,,10.60,13.90,-1.10,6.40,0.00,0.56,272.80
AMES8WSW1988011988366,1988-03-08,,5.40,11.70,1.70,6.70,0.00,0.69,413.90
AMES8WSW1988011988366,1988-03-09,,15.00,9.40,-1.10,4.15,0.00,0.56,191.00
AMES8WSW1988011988366,1988-03-10,,16.40,11.70,-3.90,3.90,0.00,0.46,242.20
AMES8WSW1988011988366,1988-03-11,,15.00,18.30,6.70,12.50,0.00,0.98,319.50
AMES8WSW1988011988366,1988-03-12,,4.60,16.70,-5.60,5.55,1.00,0.40,413.70
AMES8WSW1988011988366,1988-03-13,,10.00,-3.90,-11.10,-7.50,0.00,0.26,366.80
AMES8WSW1988011988366,1988-03-14,,13.60,-1.70,-11.70,-6.70,0.00,0.25,299.50
AMES8WSW1988011988366,1988-03-15,,12.10,-1.70,-10.60,-6.15,0.00,0.27,297.00
AMES8WSW1988011988366,1988-03-16,,6.50,1.70,-3.90,-1.10,0.00,0.46,148.70
AMES8WSW1988011988366,1988-03-17,,9.60,3.90,-4.40,-0.25,0.00,0.44,125.70
AMES8WSW1988011988366,1988-03-18,,19.80,6.70,-6.70,0.00,0.00,0.37,218.20
AMES8WSW1988011988366,1988-03-19,,11.90,13.90,-3.90,5.00,0.00,0.46,269.10
AMES8WSW1988011988366,1988-03-20,,12.00,12.20,-5.00,3.60,0.00,0.42,214.40
AMES8WSW1988011988366,1988-03-21,,12.00,11.70,-4.40,3.65,0.00,0.44,298.40
AMES8WSW1988011988366,1988-03-22,,17.60,27.80,1.10,14.45,0.00,0.66,365.40
AMES8WSW1988011988366,1988-03-23,,18.10,26.70,-2.80,11.95,0.00,0.50,182.00
AMES8WSW1988011988366,1988-03-24,,6.70,23.90,7.20,15.55,6.10,1.02,323.80
AMES8WSW1988011988366,1988-03-25,,17.90,16.10,6.10,11.10,0.00,0.94,359.00
AMES8WSW1988011988366,1988-03-26,,16.90,13.30,7.80,10.55,0.00,1.06,379.80
AMES8WSW1988011988366,1988-03-27,,20.20,20.00,-1.70,9.15,0.00,0.54,265.10
AMES8WSW1988011988366,1988-03-28,,2.90,18.90,5.00,11.95,2.30,0.87,259.10
AMES8WSW1988011988366,1988-03-29,,15.10,7.80,0.60,4.20,0.00,0.64,237.30
AMES8WSW1988011988366,1988-03-30,,21.30,16.10,-5.00,5.55,0.00,0.42,235.80
AMES8WSW1988011988366,1988-03-31,,20.30,14.40,-3.30,5.55,0.00,0.48,222.70
AMES8WSW1988011988366,1988-04-01,,5.40,12.20,2.20,7.20,0.00,0.72,303.90
AMES8WSW1988011988366,1988-04-02,,6.00,15.60,5.60,10.60,19.60,0.91,323.10
AMES8WSW1988011988366,1988-04-03,,9.70,11.70,2.80,7.25,0.50,0.75,165.30
AMES8WSW1988011988366,1988-04-04,,18.40,26.70,2.20,14.45,0.00,0.72,258.80
AMES8WSW1988011988366,1988-04-05,,12.30,26.10,10.60,18.35,0.00,1.28,383.30
AMES8WSW1988011988366,1988-04-06,,23.00,16.70,5.00,10.85,6.10,0.87,329.80
AMES8WSW1988011988366,1988-04-07,,22.50,26.70,1.70,14.20,0.00,0.69,250.00
AMES8WSW1988011988366,1988-04-08,,22.50,26.70,7.80,17.25,0.00,1.06,413.90
AMES8WSW1988011988366,1988-04-09,,9.70,26.10,3.30,14.70,0.00,0.77,343.00
AMES8WSW1988011988366,1988-04-10,,17.40,12.20,0.60,6.40,0.00,0.64,283.80
AMES8WSW1988011988366,1988-04-11,,23.20,16.10,0.60,8.35,0.00,0.64,222.50
AMES8WSW1988011988366,1988-04-12,,23.30,20.60,1.70,11.15,0.00,0.69,97.40
AMES8WSW1988011988366,1988-04-13,,15.50,21.70,3.30,12.50,0.00,0.77,235.80
AMES8WSW1988011988366,1988-04-14,,24.20,21.70,0.60,11.15,0.80,0.64,256.10
AMES8WSW1988011988366,1988-04-15,,24.80,13.30,-3.30,5.00,0.00,0.48,197.30
AMES8WSW1988011988366,1988-04-16,,24.40,19.40,0.00,9.70,0.00,0.61,236.10
AMES8WSW1988011988366,1988-04-17,,22.50,19.40,7.20,13.30,0.00,1.02,406.10
AMES8WSW1988011988366,1988-04-18,,25.50,13.30,-3.90,4.70,0.00,0.46,248.70
AMES8WSW1988011988366,1988-04-19,,25.30,15.60,-3.90,5.85,0.00,0.46,179.20
AMES8WSW1988011988366,1988-04-20,,22.80,16.10,3.30,9.70,1.00,0.77,289.00
AMES8WSW1988011988366,1988-04-21,,11.10,16.10,1.10,8.60,0.00,0.66,276.80
AMES8WSW1988011988366,1988-04-22,,2.50,8.30,1.70,5.00,3.80,0.69,373.40
AMES8WSW1988011988366,1988-04-23,,8.30,9.40,0.60,5.00,1.50,0.64,264.30
AMES8WSW1988011988366,1988-04-24,,18.50,19.40,-2.20,8.60,0.00,0.52,229.10
AMES8WSW1988011988366,1988-04-25,,24.40,20.60,3.90,12.25,0.00,0.81,241.40
AMES8WSW1988011988366,1988-04-26,,4.50,18.90,2.20,10.55,10.20,0.72,408.10
AMES8WSW1988011988366,1988-04-27,,24.00,12.20,1.10,6.65,0.00,0.66,385.20
AMES8WSW1988011988366,1988-04-28,,26.00,18.90,1.70,10.30,0.00,0.69,206.80
AMES8WSW1988011988366,1988-04-29,,25.40,22.20,3.30,12.75,0.00,0.77,117.60
AMES8WSW1988011988366,1988-04-30,,22.70,25.00,5.60,15.30,0.00,0.91,207.90
AMES8WSW1988011988366,1988-05-01,,24.40,26.10,6.70,16.40,0.00,0.98,254.70
AMES8WSW1988011988366,1988-05-02,,26.00,25.60,11.70,18.65,0.00,1.38,287.80
AMES8WSW1988011988366,1988-05-03,,18.20,25.00,10.00,17.50,0.00,1.23,224.70
AMES8WSW1988011988366,1988-05-04,,21.80,23.30,5.60,14.45,0.00,0.91,155.90
AMES8WSW1988011988366,1988-05-05,,26.80,27.80,11.10,19.45,0.00,1.32,248.70
AMES8WSW1988011988366,1988-05-06,,22.10,27.80,8.90,18.35,0.00,1.14,242.60
AMES8WSW1988011988366,1988-05-07,,17.60,29.40,17.20,23.30,1.30,1.96,409.20
AMES8WSW1988011988366,1988-05-08,,8.20,27.80,12.20,20.00,15.20,1.42,266.10
AMES8WSW1988011988366,1988-05-09,,17.10,18.90,13.30,16.10,3.80,1.53,404.30
AMES8WSW1988011988366,1988-05-10,,26.00,25.00,7.80,16.40,0.00,1.06,156.20
AMES8WSW1988011988366,1988-05-11,,23.20,27.80,11.10,19.45,0.00,1.32,134.50
AMES8WSW1988011988366,1988-05-12,,26.50,29.40,11.70,20.55,0.00,1.38,228.40
AMES8WSW1988011988366,1988-05-13,,27.80,29.40,7.80,18.60,0.00,1.06,285.30
AMES8WSW1988011988366,1988-05-14,,24.60,33.90,11.70,22.80,0.00,1.38,342.80
AMES8WSW1988011988366,1988-05-15,,27.60,33.30,11.10,22.20,0.00,1.32,278.20
AMES8WSW1988011988366,1988-05-16,,28.20,26.70,7.80,17.25,0.00,1.06,254.60
AMES8WSW1988011988366,1988-05-17,,28.10,23.90,3.90,13.90,0.00,0.81,160.40
AMES8WSW1988011988366,1988-05-18,,24.10,26.70,11.10,18.90,0.00,1.32,227.10
AMES8WSW1988011988366,1988-05-19,,21.80,27.80,12.80,20.30,0.00,1.48,181.40
AMES8WSW1988011988366,1988-05-20,,26.60,30.00,13.90,21.95,0.00,1.59,152.00
AMES8WSW1988011988366,1988-05-21,,17.10,30.00,12.20,21.10,0.30,1.42,157.30
AMES8WSW1988011988366,1988-05-22,,6.70,26.10,16.10,21.10,21.30,1.83,171.50
